"address","categories/0","categoryName","cid","city","countryCode","fid","imageUrl","isAdvertisement","isLocalGuide","language","likesCount","location/lat","location/lng","name","neighborhood","originalLanguage","permanentlyClosed","placeId","postalCode","price","publishAt","publishedAtDate","rating","responseFromOwnerDate","responseFromOwnerText","reviewId","reviewImageUrls/0","reviewImageUrls/1","reviewImageUrls/2","reviewImageUrls/3","reviewImageUrls/4","reviewImageUrls/5","reviewOrigin","reviewUrl","reviewerId","reviewerNumberOfReviews","reviewerPhotoUrl","reviewerUrl","reviewsCount","scrapedAt","searchString","stars","state","street","temporarilyClosed","text","textTranslated","title","totalScore","translatedLanguage","url","visitedIn"
"2747 Via Campo, Montebello, CA 90640","Ford dealer","Ford dealer","10508120053796346450","Montebello","US","0x80c2cfc3a6fc722f:0x91d45783b7b09a52","https://lh3.googleusercontent.com/gps-cs-s/AB5caB_Y3hle5zNb48HwS-4iM1AgMsSY3Ku_nRIVXka6lAvapIuklNN2fOz5kkIOPcOsk6j-VT4EGUbRbe0SEK5yEYdwKJikqHfSkE-EzXXg4QbMBLTWSbDCVDPbTawU8QLHtoqRAh2k=w408-h306-k-no","false","false","en","0","34.0323066","-118.1269824","Heather Seman","South Montebello","en","false","ChIJL3L8psPPwoARUpqwt4NX1JE","90640",,"2 weeks ago","2025-03-20T21:16:18.396Z",,"2025-03-21T16:28:17.000Z","Hi Heather, thank you for taking the time to leave us your response to our staff's outstanding customer service! Please let us know if there is ever anything else we can do for you! Safe travels!","ChdDSUhNMG9nS0VJQ0FnTUN3bzVTcTF3RRAB",,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTUN3bzVTcTF3RRAB!2m1!1s0x0:0x91d45783b7b09a52!3m1!1s2@1:CIHM0ogKEICAgMCwo5Sq1wE%7CCgwIoovyvgYQiPuevQE%7C?hl=en","107515952348046946479","2","https://lh3.googleusercontent.com/a/ACg8ocLQ_H9sYoUARByWhH9Q2Czji87yEnOWMRNyt_63jIl6xzUa6g=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/107515952348046946479?hl=en","1587","2025-04-10T06:56:17.391Z","Direct Detail URL: https://www.google.com/maps/place/Ford+of+Montebello/@34.0323066,-118.1269824,17z/data=!4m8!3m7!1s0x80c2cfc3a6fc722f:0x91d45783b7b09a52!8m2!3d34.0323066!4d-118.1269824!9m1!1b1!16s%2Fg%2F1tf7bcdy?entry=ttu&g_ep=EgoyMDI1MDQwNy4wIKXMDSoASAFQAw%3D%3D","5","California","2747 Via Campo","false","Great experience. Javier, Justin, and Jeff were all so great to work with!",,"Ford of Montebello","4.3",,"https://www.google.com/maps/search/?api=1&query=Ford%20of%20Montebello&query_place_id=ChIJL3L8psPPwoARUpqwt4NX1JE",
"2747 Via Campo, Montebello, CA 90640","Ford dealer","Ford dealer","10508120053796346450","Montebello","US","0x80c2cfc3a6fc722f:0x91d45783b7b09a52","https://lh3.googleusercontent.com/gps-cs-s/AB5caB_Y3hle5zNb48HwS-4iM1AgMsSY3Ku_nRIVXka6lAvapIuklNN2fOz5kkIOPcOsk6j-VT4EGUbRbe0SEK5yEYdwKJikqHfSkE-EzXXg4QbMBLTWSbDCVDPbTawU8QLHtoqRAh2k=w408-h306-k-no","false","false","en","0","34.0323066","-118.1269824","Raymond Trevino","South Montebello",,"false","ChIJL3L8psPPwoARUpqwt4NX1JE","90640",,"3 weeks ago","2025-03-17T01:25:38.584Z",,"2025-03-17T11:57:19.000Z","Hi Raymond, thank you for leaving such a great review and high star rating. Please let us know if there is ever anything else we can do for you! Safe travels!","ChZDSUhNMG9nS0VJQ0FnTUN3aktibkl3EAE",,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTUN3aktibkl3EAE!2m1!1s0x0:0x91d45783b7b09a52!3m1!1s2@1:CIHM0ogKEICAgMCwjKbnIw%7CCgwIkvTdvgYQ6JjNlgI%7C?hl=en","100723154206396602873","0","https://lh3.googleusercontent.com/a/ACg8ocIWwGfBpJzc9KLlJbAywCyka8BHxe3TWNqehfBYn9Vj5qQZDg=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/100723154206396602873?hl=en","1587","2025-04-10T06:56:17.391Z","Direct Detail URL: https://www.google.com/maps/place/Ford+of+Montebello/@34.0323066,-118.1269824,17z/data=!4m8!3m7!1s0x80c2cfc3a6fc722f:0x91d45783b7b09a52!8m2!3d34.0323066!4d-118.1269824!9m1!1b1!16s%2Fg%2F1tf7bcdy?entry=ttu&g_ep=EgoyMDI1MDQwNy4wIKXMDSoASAFQAw%3D%3D","5","California","2747 Via Campo","false",,,"Ford of Montebello","4.3",,"https://www.google.com/maps/search/?api=1&query=Ford%20of%20Montebello&query_place_id=ChIJL3L8psPPwoARUpqwt4NX1JE",
"2747 Via Campo, Montebello, CA 90640","Ford dealer","Ford dealer","10508120053796346450","Montebello","US","0x80c2cfc3a6fc722f:0x91d45783b7b09a52","https://lh3.googleusercontent.com/gps-cs-s/AB5caB_Y3hle5zNb48HwS-4iM1AgMsSY3Ku_nRIVXka6lAvapIuklNN2fOz5kkIOPcOsk6j-VT4EGUbRbe0SEK5yEYdwKJikqHfSkE-EzXXg4QbMBLTWSbDCVDPbTawU8QLHtoqRAh2k=w408-h306-k-no","false","false","en","0","34.0323066","-118.1269824","Jorge Torres Parra","South Montebello","es","false","ChIJL3L8psPPwoARUpqwt4NX1JE","90640",,"3 weeks ago","2025-03-16T01:23:22.526Z",,"2025-03-16T19:47:22.000Z","Hola, gracias por dejar un comentario tan bueno y una puntuación tan alta. Buen viaje.","ChZDSUhNMG9nS0VJQ0FnTUN3NE9XRFlBEAE",,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTUN3NE9XRFlBEAE!2m1!1s0x0:0x91d45783b7b09a52!3m1!1s2@1:CIHM0ogKEICAgMCw4OWDYA%7CCgwIitDYvgYQ2I-K-wE%7C?hl=en","103224262307231855819","5","https://lh3.googleusercontent.com/a-/ALV-UjU5O3oBRUIJN2lRF6_9a3Ees9yRa5MQe0jttXQdQwH-SnSztxh4=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/103224262307231855819?hl=en","1587","2025-04-10T06:56:17.391Z","Direct Detail URL: https://www.google.com/maps/place/Ford+of+Montebello/@34.0323066,-118.1269824,17z/data=!4m8!3m7!1s0x80c2cfc3a6fc722f:0x91d45783b7b09a52!8m2!3d34.0323066!4d-118.1269824!9m1!1b1!16s%2Fg%2F1tf7bcdy?entry=ttu&g_ep=EgoyMDI1MDQwNy4wIKXMDSoASAFQAw%3D%3D","5","California","2747 Via Campo","false","Muy buena experiencia con mi compra, el asesoramiento por parte del Sr. Ramón Serrano fue muy bueno, sin duda volvería a realizar mi siguiente compra con el mismo asesor muchas gracias por el proceso !!! 100% recomendado","Very good experience with my purchase, the advice from Mr. Ramón Serrano was very good, without a doubt I would make my next purchase with the same advisor, thank you very much for the process!!! 100% recommended","Ford of Montebello","4.3","en","https://www.google.com/maps/search/?api=1&query=Ford%20of%20Montebello&query_place_id=ChIJL3L8psPPwoARUpqwt4NX1JE",
"2747 Via Campo, Montebello, CA 90640","Ford dealer","Ford dealer","10508120053796346450","Montebello","US","0x80c2cfc3a6fc722f:0x91d45783b7b09a52","https://lh3.googleusercontent.com/gps-cs-s/AB5caB_Y3hle5zNb48HwS-4iM1AgMsSY3Ku_nRIVXka6lAvapIuklNN2fOz5kkIOPcOsk6j-VT4EGUbRbe0SEK5yEYdwKJikqHfSkE-EzXXg4QbMBLTWSbDCVDPbTawU8QLHtoqRAh2k=w408-h306-k-no","false","false","en","0","34.0323066","-118.1269824","Chacon 503","South Montebello","es","false","ChIJL3L8psPPwoARUpqwt4NX1JE","90640",,"3 weeks ago","2025-03-15T22:07:14.360Z",,"2025-03-16T06:27:48.000Z","Hola, nuestro personal se dedica a brindar a todos nuestros huéspedes un servicio al cliente excepcional y un trabajo de calidad en el que pueden confiar. Si hay algo más que podamos hacer para ayudarle, ¡por favor, háganoslo saber! ¡Cuídese!","ChZDSUhNMG9nS0VJQ0FnTUN3b042bFp3EAE",,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTUN3b042bFp3EAE!2m1!1s0x0:0x91d45783b7b09a52!3m1!1s2@1:CIHM0ogKEICAgMCwoN6lZw%7CCgwIkvTXvgYQoLTpqwE%7C?hl=en","108640975489937521712","4","https://lh3.googleusercontent.com/a-/ALV-UjVYcyZ0eY3KCV4ZWzZ9n5M-IsjOZwZijSE5onBiLf4NrbUX9hM=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/108640975489937521712?hl=en","1587","2025-04-10T06:56:17.391Z","Direct Detail URL: https://www.google.com/maps/place/Ford+of+Montebello/@34.0323066,-118.1269824,17z/data=!4m8!3m7!1s0x80c2cfc3a6fc722f:0x91d45783b7b09a52!8m2!3d34.0323066!4d-118.1269824!9m1!1b1!16s%2Fg%2F1tf7bcdy?entry=ttu&g_ep=EgoyMDI1MDQwNy4wIKXMDSoASAFQAw%3D%3D","5","California","2747 Via Campo","false","Excelente servicio personal muy amable y profesional, pregunte por  ramón serrano gran persona amable y profesional le ayudará en todo le diera 10 estrellas si pudiera.","Excellent service, very friendly and professional staff, ask for Ramón Serrano, a great friendly and professional person who will help you with everything. I would give him 10 stars if I could.","Ford of Montebello","4.3","en","https://www.google.com/maps/search/?api=1&query=Ford%20of%20Montebello&query_place_id=ChIJL3L8psPPwoARUpqwt4NX1JE",
"2747 Via Campo, Montebello, CA 90640","Ford dealer","Ford dealer","10508120053796346450","Montebello","US","0x80c2cfc3a6fc722f:0x91d45783b7b09a52","https://lh3.googleusercontent.com/gps-cs-s/AB5caB_Y3hle5zNb48HwS-4iM1AgMsSY3Ku_nRIVXka6lAvapIuklNN2fOz5kkIOPcOsk6j-VT4EGUbRbe0SEK5yEYdwKJikqHfSkE-EzXXg4QbMBLTWSbDCVDPbTawU8QLHtoqRAh2k=w408-h306-k-no","false","false","en","0","34.0323066","-118.1269824","V P.","South Montebello","en","false","ChIJL3L8psPPwoARUpqwt4NX1JE","90640",,"3 weeks ago","2025-03-14T21:02:34.694Z",,"2025-03-15T11:53:29.000Z","Hello, thank you for taking the time to leave us your response to our Staff's outstanding customer service! We hope to be of service to you again! Take care!","ChdDSUhNMG9nS0VJQ0FnTURReC1yWmpBRRAB",,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTURReC1yWmpBRRAB!2m1!1s0x0:0x91d45783b7b09a52!3m1!1s2@1:CIHM0ogKEICAgMDQx-rZjAE%7CCgwI6rLSvgYQqN7_ygI%7C?hl=en","113773664837045995396","9","https://lh3.googleusercontent.com/a-/ALV-UjWmY40VZ57_hPyCQo2GitMT5JYqiu_4S819jyoCATXk8iIEmZe2SA=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/113773664837045995396?hl=en","1587","2025-04-10T06:56:17.391Z","Direct Detail URL: https://www.google.com/maps/place/Ford+of+Montebello/@34.0323066,-118.1269824,17z/data=!4m8!3m7!1s0x80c2cfc3a6fc722f:0x91d45783b7b09a52!8m2!3d34.0323066!4d-118.1269824!9m1!1b1!16s%2Fg%2F1tf7bcdy?entry=ttu&g_ep=EgoyMDI1MDQwNy4wIKXMDSoASAFQAw%3D%3D","5","California","2747 Via Campo","false","Great Customer service! Javier is your guy!",,"Ford of Montebello","4.3",,"https://www.google.com/maps/search/?api=1&query=Ford%20of%20Montebello&query_place_id=ChIJL3L8psPPwoARUpqwt4NX1JE",
"2747 Via Campo, Montebello, CA 90640","Ford dealer","Ford dealer","10508120053796346450","Montebello","US","0x80c2cfc3a6fc722f:0x91d45783b7b09a52","https://lh3.googleusercontent.com/gps-cs-s/AB5caB_Y3hle5zNb48HwS-4iM1AgMsSY3Ku_nRIVXka6lAvapIuklNN2fOz5kkIOPcOsk6j-VT4EGUbRbe0SEK5yEYdwKJikqHfSkE-EzXXg4QbMBLTWSbDCVDPbTawU8QLHtoqRAh2k=w408-h306-k-no","false","false","en","0","34.0323066","-118.1269824","Karla J G","South Montebello","en","false","ChIJL3L8psPPwoARUpqwt4NX1JE","90640",,"3 weeks ago","2025-03-14T02:15:12.690Z",,"2025-03-14T15:18:30.000Z","Hi Karla, our Staff is dedicated to providing all our guests with outstanding customer service and quality work you can trust! Our team is dedicated to providing top-quality service, and we're so happy to hear that your experience reflected this.","ChZDSUhNMG9nS0VJQ0FnTURRczlhVVF3EAE",,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTURRczlhVVF3EAE!2m1!1s0x0:0x91d45783b7b09a52!3m1!1s2@1:CIHM0ogKEICAgMDQs9aUQw%7CCgwIsKLOvgYQgKmpyQI%7C?hl=en","112722053318012109774","5","https://lh3.googleusercontent.com/a-/ALV-UjWdRRh9Yz_eZsX0qrDiRRaPh6gzxVpT6ZgVX96NneiFKvrA95ob=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/112722053318012109774?hl=en","1587","2025-04-10T06:56:17.391Z","Direct Detail URL: https://www.google.com/maps/place/Ford+of+Montebello/@34.0323066,-118.1269824,17z/data=!4m8!3m7!1s0x80c2cfc3a6fc722f:0x91d45783b7b09a52!8m2!3d34.0323066!4d-118.1269824!9m1!1b1!16s%2Fg%2F1tf7bcdy?entry=ttu&g_ep=EgoyMDI1MDQwNy4wIKXMDSoASAFQAw%3D%3D","5","California","2747 Via Campo","false","I loved they way they helped us out with our new purchase!  Excellent customer service.  Great deal! Totally recommend to work with Alex, Julio & Jeff!  Ford from Cerritos didn't help us as they did  it in here, we're so glad that FORD OF MONTEBELLO DID IT, & WE GOT OUR NEW CAR!",,"Ford of Montebello","4.3",,"https://www.google.com/maps/search/?api=1&query=Ford%20of%20Montebello&query_place_id=ChIJL3L8psPPwoARUpqwt4NX1JE",
"2747 Via Campo, Montebello, CA 90640","Ford dealer","Ford dealer","10508120053796346450","Montebello","US","0x80c2cfc3a6fc722f:0x91d45783b7b09a52","https://lh3.googleusercontent.com/gps-cs-s/AB5caB_Y3hle5zNb48HwS-4iM1AgMsSY3Ku_nRIVXka6lAvapIuklNN2fOz5kkIOPcOsk6j-VT4EGUbRbe0SEK5yEYdwKJikqHfSkE-EzXXg4QbMBLTWSbDCVDPbTawU8QLHtoqRAh2k=w408-h306-k-no","false","true","en","0","34.0323066","-118.1269824","L Pac","South Montebello","en","false","ChIJL3L8psPPwoARUpqwt4NX1JE","90640",,"3 weeks ago","2025-03-13T20:28:21.709Z",,"2025-03-14T07:59:51.000Z","Hi, we are very happy we could provide you with a positive experience! If there is anything else we can do to assist you, please let us know! Take care!","ChdDSUhNMG9nS0VJQ0FnTURRNC1XdDZnRRAB",,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTURRNC1XdDZnRRAB!2m1!1s0x0:0x91d45783b7b09a52!3m1!1s2@1:CIHM0ogKEICAgMDQ4-Wt6gE%7CCgwI5f_MvgYQiJ2f0gI%7C?hl=en","113356566976164522291","79","https://lh3.googleusercontent.com/a/ACg8ocKRle_huwl8G8b5-JuVH_QjFu6UTAgu9LB7gkpjv_X7EHoglw=s1920-c-rp-mo-ba4-br100","https://www.google.com/maps/contrib/113356566976164522291?hl=en","1587","2025-04-10T06:56:17.391Z","Direct Detail URL: https://www.google.com/maps/place/Ford+of+Montebello/@34.0323066,-118.1269824,17z/data=!4m8!3m7!1s0x80c2cfc3a6fc722f:0x91d45783b7b09a52!8m2!3d34.0323066!4d-118.1269824!9m1!1b1!16s%2Fg%2F1tf7bcdy?entry=ttu&g_ep=EgoyMDI1MDQwNy4wIKXMDSoASAFQAw%3D%3D","5","California","2747 Via Campo","false","Outstanding service, honesty, completeness, professionalism, and treat you like family",,"Ford of Montebello","4.3",,"https://www.google.com/maps/search/?api=1&query=Ford%20of%20Montebello&query_place_id=ChIJL3L8psPPwoARUpqwt4NX1JE",
"2747 Via Campo, Montebello, CA 90640","Ford dealer","Ford dealer","10508120053796346450","Montebello","US","0x80c2cfc3a6fc722f:0x91d45783b7b09a52","https://lh3.googleusercontent.com/gps-cs-s/AB5caB_Y3hle5zNb48HwS-4iM1AgMsSY3Ku_nRIVXka6lAvapIuklNN2fOz5kkIOPcOsk6j-VT4EGUbRbe0SEK5yEYdwKJikqHfSkE-EzXXg4QbMBLTWSbDCVDPbTawU8QLHtoqRAh2k=w408-h306-k-no","false","false","en","0","34.0323066","-118.1269824","Omar Hernández","South Montebello",,"false","ChIJL3L8psPPwoARUpqwt4NX1JE","90640",,"3 weeks ago","2025-03-13T16:33:24.782Z",,"2025-03-14T10:04:12.000Z","Hi Omar, thanks for the great star-rating! We hope to be of service to you again! Take care!","ChZDSUhNMG9nS0VJQ0FnTURRdzlHa2ZREAE",,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTURRdzlHa2ZREAE!2m1!1s0x0:0x91d45783b7b09a52!3m1!1s2@1:CIHM0ogKEICAgMDQw9GkfQ%7CCgwI1JHMvgYQyJSh9QI%7C?hl=en","112401281748825154873","2","https://lh3.googleusercontent.com/a-/ALV-UjW0G1jy5KbjyCFAHd4egu3DuS3AMI4meK2gFmqDDD9VVS6TtuoY8g=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/112401281748825154873?hl=en","1587","2025-04-10T06:56:17.391Z","Direct Detail URL: https://www.google.com/maps/place/Ford+of+Montebello/@34.0323066,-118.1269824,17z/data=!4m8!3m7!1s0x80c2cfc3a6fc722f:0x91d45783b7b09a52!8m2!3d34.0323066!4d-118.1269824!9m1!1b1!16s%2Fg%2F1tf7bcdy?entry=ttu&g_ep=EgoyMDI1MDQwNy4wIKXMDSoASAFQAw%3D%3D","5","California","2747 Via Campo","false",,,"Ford of Montebello","4.3",,"https://www.google.com/maps/search/?api=1&query=Ford%20of%20Montebello&query_place_id=ChIJL3L8psPPwoARUpqwt4NX1JE",
"2747 Via Campo, Montebello, CA 90640","Ford dealer","Ford dealer","10508120053796346450","Montebello","US","0x80c2cfc3a6fc722f:0x91d45783b7b09a52","https://lh3.googleusercontent.com/gps-cs-s/AB5caB_Y3hle5zNb48HwS-4iM1AgMsSY3Ku_nRIVXka6lAvapIuklNN2fOz5kkIOPcOsk6j-VT4EGUbRbe0SEK5yEYdwKJikqHfSkE-EzXXg4QbMBLTWSbDCVDPbTawU8QLHtoqRAh2k=w408-h306-k-no","false","false","en","0","34.0323066","-118.1269824","David Mayen","South Montebello","en","false","ChIJL3L8psPPwoARUpqwt4NX1JE","90640",,"4 weeks ago","2025-03-12T19:27:21.084Z",,"2025-03-13T13:38:08.000Z","Hi, we are happy we could make your experience a positive one! Safe travels!","ChZDSUhNMG9nS0VJQ0FnTURRdGNxQVVBEAE",,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTURRdGNxQVVBEAE!2m1!1s0x0:0x91d45783b7b09a52!3m1!1s2@1:CIHM0ogKEICAgMDQtcqAUA%7CCgsImcDHvgYQyOSvKA%7C?hl=en","102581633484209496508","2","https://lh3.googleusercontent.com/a/ACg8ocJFuSx2cnfkvE2OgyqiOrISlPPZhxhVwdE6pCYl1-LhYECF=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/102581633484209496508?hl=en","1587","2025-04-10T06:56:17.391Z","Direct Detail URL: https://www.google.com/maps/place/Ford+of+Montebello/@34.0323066,-118.1269824,17z/data=!4m8!3m7!1s0x80c2cfc3a6fc722f:0x91d45783b7b09a52!8m2!3d34.0323066!4d-118.1269824!9m1!1b1!16s%2Fg%2F1tf7bcdy?entry=ttu&g_ep=EgoyMDI1MDQwNy4wIKXMDSoASAFQAw%3D%3D","5","California","2747 Via Campo","false","Amazing customer service.",,"Ford of Montebello","4.3",,"https://www.google.com/maps/search/?api=1&query=Ford%20of%20Montebello&query_place_id=ChIJL3L8psPPwoARUpqwt4NX1JE",
"2747 Via Campo, Montebello, CA 90640","Ford dealer","Ford dealer","10508120053796346450","Montebello","US","0x80c2cfc3a6fc722f:0x91d45783b7b09a52","https://lh3.googleusercontent.com/gps-cs-s/AB5caB_Y3hle5zNb48HwS-4iM1AgMsSY3Ku_nRIVXka6lAvapIuklNN2fOz5kkIOPcOsk6j-VT4EGUbRbe0SEK5yEYdwKJikqHfSkE-EzXXg4QbMBLTWSbDCVDPbTawU8QLHtoqRAh2k=w408-h306-k-no","false","false","en","0","34.0323066","-118.1269824","RAJNISH LEKHI","South Montebello","en","false","ChIJL3L8psPPwoARUpqwt4NX1JE","90640",,"4 weeks ago","2025-03-11T19:53:36.818Z",,"2025-03-13T08:30:04.000Z","Hello Rajnish, our staff is dedicated to providing all our guests with outstanding customer service and quality work you can trust! At Ford of Montebello, we value our customers and we look forward to seeing you on your next visit. Take care!","ChZDSUhNMG9nS0VJQ0FnTURROFlqdVNBEAE",,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTURROFlqdVNBEAE!2m1!1s0x0:0x91d45783b7b09a52!3m1!1s2@1:CIHM0ogKEICAgMDQ8YjuSA%7CCgwIwKnCvgYQiN2-hgM%7C?hl=en","109006358349028599333","1","https://lh3.googleusercontent.com/a-/ALV-UjVwKEqNRfOvyXB1BSm-QxbvjtTVwW49FXqFlMeoV6KhKKN0h-q9-Q=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/109006358349028599333?hl=en","1587","2025-04-10T06:56:17.391Z","Direct Detail URL: https://www.google.com/maps/place/Ford+of+Montebello/@34.0323066,-118.1269824,17z/data=!4m8!3m7!1s0x80c2cfc3a6fc722f:0x91d45783b7b09a52!8m2!3d34.0323066!4d-118.1269824!9m1!1b1!16s%2Fg%2F1tf7bcdy?entry=ttu&g_ep=EgoyMDI1MDQwNy4wIKXMDSoASAFQAw%3D%3D","5","California","2747 Via Campo","false","Wonderful experience.
Roxana made the process smooth and kept me informed.",,"Ford of Montebello","4.3",,"https://www.google.com/maps/search/?api=1&query=Ford%20of%20Montebello&query_place_id=ChIJL3L8psPPwoARUpqwt4NX1JE",
"2747 Via Campo, Montebello, CA 90640","Ford dealer","Ford dealer","10508120053796346450","Montebello","US","0x80c2cfc3a6fc722f:0x91d45783b7b09a52","https://lh3.googleusercontent.com/gps-cs-s/AB5caB_Y3hle5zNb48HwS-4iM1AgMsSY3Ku_nRIVXka6lAvapIuklNN2fOz5kkIOPcOsk6j-VT4EGUbRbe0SEK5yEYdwKJikqHfSkE-EzXXg4QbMBLTWSbDCVDPbTawU8QLHtoqRAh2k=w408-h306-k-no","false","false","en","0","34.0323066","-118.1269824","Daniela Solis","South Montebello","en","false","ChIJL3L8psPPwoARUpqwt4NX1JE","90640",,"4 weeks ago","2025-03-11T17:53:10.289Z",,"2025-03-12T15:18:40.000Z","Hi Daniela, thank you for taking the time to leave us your response to our Staff's outstanding customer service! We hope to be of service to you again! Take care!","ChdDSUhNMG9nS0VJQ0FnTURRMGI3WXV3RRAB",,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTURRMGI3WXV3RRAB!2m1!1s0x0:0x91d45783b7b09a52!3m1!1s2@1:CIHM0ogKEICAgMDQ0b7YuwE%7CCgwIhvHBvgYQsIr6iQE%7C?hl=en","110762776810312001321","2","https://lh3.googleusercontent.com/a-/ALV-UjUyoip3qSG1otruE4j1aswI-XW1Sc591yc_gUV2wJFQxUtvJZ1Eow=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/110762776810312001321?hl=en","1587","2025-04-10T06:56:17.391Z","Direct Detail URL: https://www.google.com/maps/place/Ford+of+Montebello/@34.0323066,-118.1269824,17z/data=!4m8!3m7!1s0x80c2cfc3a6fc722f:0x91d45783b7b09a52!8m2!3d34.0323066!4d-118.1269824!9m1!1b1!16s%2Fg%2F1tf7bcdy?entry=ttu&g_ep=EgoyMDI1MDQwNy4wIKXMDSoASAFQAw%3D%3D","5","California","2747 Via Campo","false","I would like to give a huge thank you to Julio for making the car buying process so easy. I went into the dealership knowing exactly what I was looking for and because they had great reviews on google. Julio didn't try to sell me on a different car or unnecessary add-ons. I appreciate him helping me and providing answers to all my questions.

The guy in the finance dept was also a huge help (I forgot his name 🥲) but he explained everything in great detail and assured me I was getting a good deal on my car! (I know, that's what they all say)

I was in and out of the dealer in a few hours. Everyone, including myself, is obsessed with my new 2024 Ford Bronco Badlands 🤩!! THANK YOU AGAIN :)",,"Ford of Montebello","4.3",,"https://www.google.com/maps/search/?api=1&query=Ford%20of%20Montebello&query_place_id=ChIJL3L8psPPwoARUpqwt4NX1JE",
"2747 Via Campo, Montebello, CA 90640","Ford dealer","Ford dealer","10508120053796346450","Montebello","US","0x80c2cfc3a6fc722f:0x91d45783b7b09a52","https://lh3.googleusercontent.com/gps-cs-s/AB5caB_Y3hle5zNb48HwS-4iM1AgMsSY3Ku_nRIVXka6lAvapIuklNN2fOz5kkIOPcOsk6j-VT4EGUbRbe0SEK5yEYdwKJikqHfSkE-EzXXg4QbMBLTWSbDCVDPbTawU8QLHtoqRAh2k=w408-h306-k-no","false","false","en","0","34.0323066","-118.1269824","Kike M.H.","South Montebello","es","false","ChIJL3L8psPPwoARUpqwt4NX1JE","90640",,"4 weeks ago","2025-03-11T17:23:36.246Z",,"2025-03-12T16:17:16.000Z","Hola Kike, ¡nos alegra haber podido hacer que tu experiencia fuera positiva! Si hay algo más que podamos hacer por ti, no dudes en avisarnos. ¡Buen viaje!","ChdDSUhNMG9nS0VJQ0FnTURRMFlTdG1nRRAB",,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTURRMFlTdG1nRRAB!2m1!1s0x0:0x91d45783b7b09a52!3m1!1s2@1:CIHM0ogKEICAgMDQ0YStmgE%7CCgsImOPBvgYQ6LaydQ%7C?hl=en","109508090640669953191","8","https://lh3.googleusercontent.com/a-/ALV-UjXz8-CZNVxn-QFZHGWFiKxXnQgcyMwAZiloLh-lm2jq37ZFab9l=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/109508090640669953191?hl=en","1587","2025-04-10T06:56:17.391Z","Direct Detail URL: https://www.google.com/maps/place/Ford+of+Montebello/@34.0323066,-118.1269824,17z/data=!4m8!3m7!1s0x80c2cfc3a6fc722f:0x91d45783b7b09a52!8m2!3d34.0323066!4d-118.1269824!9m1!1b1!16s%2Fg%2F1tf7bcdy?entry=ttu&g_ep=EgoyMDI1MDQwNy4wIKXMDSoASAFQAw%3D%3D","5","California","2747 Via Campo","false","Son muy amables y se interesan por el cliente.","They are very friendly and interested in the client.","Ford of Montebello","4.3","en","https://www.google.com/maps/search/?api=1&query=Ford%20of%20Montebello&query_place_id=ChIJL3L8psPPwoARUpqwt4NX1JE",
